,LocationID,latitude,longitude,category,results_total,avg_rating,avg_review_count,total_rating
0,0,38.0464066,-84.4970393,beaches,2,4.75,3.5,16.625
1,0,38.0464066,-84.4970393,horsebackriding,16,4.5,13.375,60.1875
2,0,38.0464066,-84.4970393,hiking,8,4.5,8.5,38.25
3,0,38.0464066,-84.4970393,paddleboarding,2,4.75,16.5,78.375
4,0,38.0464066,-84.4970393,ziplining,20,5.0,7.9,39.5
5,0,38.0464066,-84.4970393,spas,18,3.9166666666666665,20.61111111111111,80.72685185185185
6,0,38.0464066,-84.4970393,massage,20,4.9,6.7,32.830000000000005
7,0,38.0464066,-84.4970393,tours,20,4.875,35.0,170.625
8,0,38.0464066,-84.4970393,nightlife,20,5.0,11.65,58.25
9,0,38.0464066,-84.4970393,zoos,1,4.5,12.0,54.0
10,0,38.0464066,-84.4970393,wineries,17,4.235294117647059,47.05882352941177,199.30795847750866
11,0,38.0464066,-84.4970393,casinos,1,3.5,38.0,133.0
12,1,32.7174202,-117.16277279999998,beaches,20,4.7,233.3,1096.51
13,1,32.7174202,-117.16277279999998,hanggliding,1,4.5,413.0,1858.5
14,1,32.7174202,-117.16277279999998,horsebackriding,20,4.875,30.95,150.88125
15,1,32.7174202,-117.16277279999998,hiking,20,4.7,158.8,746.3600000000001
16,1,32.7174202,-117.16277279999998,hot_air_balloons,4,4.125,193.5,798.1875
17,1,32.7174202,-117.16277279999998,paddleboarding,20,5.0,69.15,345.75
18,1,32.7174202,-117.16277279999998,parasailing,1,4.5,144.0,648.0
19,1,32.7174202,-117.16277279999998,sailing,20,4.875,72.0,351.0
20,1,32.7174202,-117.16277279999998,snorkeling,10,4.7,194.4,913.6800000000001
21,1,32.7174202,-117.16277279999998,ziplining,20,5.0,13.35,66.75
22,1,32.7174202,-117.16277279999998,spas,20,5.0,11.9,59.5
23,1,32.7174202,-117.16277279999998,massage,20,5.0,13.7,68.5
24,1,32.7174202,-117.16277279999998,tours,20,5.0,15.5,77.5
25,1,32.7174202,-117.16277279999998,nightlife,20,5.0,8.45,42.25
26,1,32.7174202,-117.16277279999998,zoos,19,4.394736842105263,359.5263157894737,1580.0235457063711
27,1,32.7174202,-117.16277279999998,wineries,20,5.0,24.95,124.75
28,1,32.7174202,-117.16277279999998,casinos,15,3.033333333333333,115.0,348.8333333333333
29,3,40.646092100000004,-111.4979963,beaches,1,3.0,2.0,6.0
30,3,40.646092100000004,-111.4979963,hanggliding,4,4.0,4.5,18.0
31,3,40.646092100000004,-111.4979963,horsebackriding,20,3.95,17.0,67.15
32,3,40.646092100000004,-111.4979963,hiking,20,4.9,15.5,75.95
33,3,40.646092100000004,-111.4979963,hot_air_balloons,4,4.5,6.0,27.0
34,3,40.646092100000004,-111.4979963,paddleboarding,9,4.5,12.444444444444445,56.0
35,3,40.646092100000004,-111.4979963,ziplining,20,5.0,7.1,35.5
36,3,40.646092100000004,-111.4979963,spas,20,4.85,34.45,167.0825
37,3,40.646092100000004,-111.4979963,hotsprings,1,5.0,1.0,5.0
38,3,40.646092100000004,-111.4979963,massage,20,5.0,20.55,102.75
39,3,40.646092100000004,-111.4979963,tours,20,4.975,30.8,153.23
40,3,40.646092100000004,-111.4979963,nightlife,20,4.8,42.0,201.6
41,3,40.646092100000004,-111.4979963,sledding,4,5.0,33.75,168.75
42,3,40.646092100000004,-111.4979963,zoos,9,4.166666666666667,96.55555555555556,402.31481481481484
43,3,40.646092100000004,-111.4979963,wineries,5,3.2,29.0,92.80000000000001
44,4,54.97384739999999,-1.6131572,beaches,1,5.0,1.0,5.0
45,4,54.97384739999999,-1.6131572,horsebackriding,1,3.5,3.0,10.5
46,4,54.97384739999999,-1.6131572,ziplining,20,5.0,7.9,39.5
47,4,54.97384739999999,-1.6131572,spas,1,5.0,1.0,5.0
48,4,54.97384739999999,-1.6131572,massage,8,3.9375,1.25,4.921875
49,4,54.97384739999999,-1.6131572,tours,3,4.666666666666667,2.3333333333333335,10.888888888888891
50,4,54.97384739999999,-1.6131572,nightlife,20,4.725,7.8,36.855
51,4,54.97384739999999,-1.6131572,zoos,2,5.0,1.0,5.0
52,4,54.97384739999999,-1.6131572,casinos,1,5.0,1.0,5.0
53,5,-27.468968199999996,153.02349909999998,beaches,5,3.9,4.0,15.6
54,5,-27.468968199999996,153.02349909999998,horsebackriding,4,2.875,2.0,5.75
55,5,-27.468968199999996,153.02349909999998,hiking,4,4.0,2.25,9.0
56,5,-27.468968199999996,153.02349909999998,hot_air_balloons,2,5.0,1.0,5.0
57,5,-27.468968199999996,153.02349909999998,ziplining,20,5.0,7.4,37.0
58,5,-27.468968199999996,153.02349909999998,spas,20,4.575,2.65,12.12375
59,5,-27.468968199999996,153.02349909999998,massage,20,4.975,2.1,10.4475
60,5,-27.468968199999996,153.02349909999998,tours,16,3.875,1.5,5.8125
61,5,-27.468968199999996,153.02349909999998,nightlife,20,4.65,10.25,47.6625
62,5,-27.468968199999996,153.02349909999998,zoos,2,3.75,56.0,210.0
63,5,-27.468968199999996,153.02349909999998,wineries,2,4.75,1.5,7.125
64,5,-27.468968199999996,153.02349909999998,casinos,1,3.0,25.0,75.0
65,6,-28.0402165,152.81060540815727,beaches,1,4.0,13.0,52.0
66,6,-28.0402165,152.81060540815727,hiking,2,4.25,1.5,6.375
67,6,-28.0402165,152.81060540815727,ziplining,20,4.725,3.4,16.064999999999998
68,6,-28.0402165,152.81060540815727,massage,2,5.0,2.0,10.0
69,6,-28.0402165,152.81060540815727,tours,5,4.5,2.4,10.799999999999999
70,6,-28.0402165,152.81060540815727,nightlife,13,3.0384615384615383,2.6153846153846154,7.946745562130177
71,6,-28.0402165,152.81060540815727,wineries,6,3.1666666666666665,3.5,11.083333333333332
72,7,34.244058700000004,-116.91018000000001,beaches,3,3.5,10.333333333333334,36.16666666666667
73,7,34.244058700000004,-116.91018000000001,hanggliding,3,4.333333333333333,42.666666666666664,184.88888888888886
74,7,34.244058700000004,-116.91018000000001,horsebackriding,20,4.8,11.05,53.04
75,7,34.244058700000004,-116.91018000000001,hiking,20,4.775,41.8,199.595
76,7,34.244058700000004,-116.91018000000001,hot_air_balloons,1,5.0,131.0,655.0
77,7,34.244058700000004,-116.91018000000001,paddleboarding,6,4.833333333333333,178.83333333333334,864.3611111111111
78,7,34.244058700000004,-116.91018000000001,sailing,1,4.5,5.0,22.5
79,7,34.244058700000004,-116.91018000000001,ziplining,20,5.0,10.85,54.25
80,7,34.244058700000004,-116.91018000000001,spas,20,4.8,73.3,351.84
81,7,34.244058700000004,-116.91018000000001,hotsprings,1,4.0,8.0,32.0
82,7,34.244058700000004,-116.91018000000001,massage,20,5.0,11.2,56.0
83,7,34.244058700000004,-116.91018000000001,tours,20,5.0,20.5,102.5
84,7,34.244058700000004,-116.91018000000001,nightlife,20,4.975,40.4,200.98999999999998
85,7,34.244058700000004,-116.91018000000001,zoos,9,4.111111111111111,150.55555555555554,618.9506172839505
86,7,34.244058700000004,-116.91018000000001,wineries,10,4.5,103.5,465.75
87,7,34.244058700000004,-116.91018000000001,casinos,4,2.625,784.25,2058.65625
88,8,-36.718804999999996,142.22095086226386,ziplining,20,4.4,2.1,9.240000000000002
89,8,-36.718804999999996,142.22095086226386,tours,1,5.0,1.0,5.0
90,8,-36.718804999999996,142.22095086226386,nightlife,1,3.0,2.0,6.0
91,9,49.5041747,-115.062867,ziplining,20,4.5,15.0,67.5
92,9,49.5041747,-115.062867,spas,1,5.0,1.0,5.0
93,9,49.5041747,-115.062867,massage,1,4.0,4.0,16.0
94,9,49.5041747,-115.062867,tours,2,1.0,1.5,1.5
95,9,49.5041747,-115.062867,nightlife,10,3.6,20.6,74.16000000000001
96,11,37.2395367,-107.82158179169292,horsebackriding,9,4.888888888888889,11.11111111111111,54.32098765432099
97,11,37.2395367,-107.82158179169292,hiking,5,4.6,2.8,12.879999999999999
98,11,37.2395367,-107.82158179169292,paddleboarding,3,4.833333333333333,9.0,43.5
99,11,37.2395367,-107.82158179169292,ziplining,20,5.0,22.4,112.0
100,11,37.2395367,-107.82158179169292,spas,6,4.166666666666667,26.833333333333332,111.80555555555556
101,11,37.2395367,-107.82158179169292,massage,13,4.384615384615385,16.692307692307693,73.18934911242604
102,11,37.2395367,-107.82158179169292,tours,15,4.733333333333333,32.86666666666667,155.5688888888889
103,11,37.2395367,-107.82158179169292,nightlife,20,4.3,109.9,472.57
104,11,37.2395367,-107.82158179169292,wineries,3,4.666666666666667,22.0,102.66666666666667
105,11,37.2395367,-107.82158179169292,casinos,1,3.5,57.0,199.5
106,12,-32.728465,151.9380100885447,beaches,9,4.666666666666667,1.3333333333333333,6.222222222222222
107,12,-32.728465,151.9380100885447,ziplining,20,4.725,6.9,32.6025
108,12,-32.728465,151.9380100885447,spas,1,4.0,1.0,4.0
109,12,-32.728465,151.9380100885447,massage,1,3.0,2.0,6.0
110,12,-32.728465,151.9380100885447,tours,2,4.5,3.0,13.5
111,12,-32.728465,151.9380100885447,nightlife,20,4.775,3.6,17.19
112,12,-32.728465,151.9380100885447,zoos,2,4.75,2.0,9.5
113,13,17.223472100000002,-61.9554608,beaches,1,5.0,4.0,20.0
114,13,17.223472100000002,-61.9554608,ziplining,4,4.5,3.0,13.5
115,13,17.223472100000002,-61.9554608,nightlife,1,3.0,6.0,18.0
116,15,50.67108245,-1.3328042802764226,beaches,7,4.142857142857143,3.4285714285714284,14.204081632653061
117,15,50.67108245,-1.3328042802764226,horsebackriding,7,3.7857142857142856,1.1428571428571428,4.326530612244897
118,15,50.67108245,-1.3328042802764226,sailing,4,4.625,1.75,8.09375
119,15,50.67108245,-1.3328042802764226,ziplining,20,5.0,6.3,31.5
120,15,50.67108245,-1.3328042802764226,spas,1,5.0,1.0,5.0
121,15,50.67108245,-1.3328042802764226,massage,14,4.571428571428571,1.5714285714285714,7.183673469387754
122,15,50.67108245,-1.3328042802764226,tours,10,4.55,6.4,29.12
123,15,50.67108245,-1.3328042802764226,nightlife,20,4.75,7.05,33.4875
124,15,50.67108245,-1.3328042802764226,zoos,8,3.375,7.625,25.734375
125,15,50.67108245,-1.3328042802764226,wineries,1,5.0,1.0,5.0
126,15,50.67108245,-1.3328042802764226,casinos,1,5.0,1.0,5.0
127,17,36.508976000000004,-4.885619999999999,beaches,17,3.9411764705882355,2.4705882352941178,9.737024221453288
128,17,36.508976000000004,-4.885619999999999,horsebackriding,3,4.666666666666667,1.0,4.666666666666667
129,17,36.508976000000004,-4.885619999999999,hiking,2,4.75,1.5,7.125
130,17,36.508976000000004,-4.885619999999999,ziplining,20,5.0,9.6,48.0
131,17,36.508976000000004,-4.885619999999999,spas,2,4.0,1.5,6.0
132,17,36.508976000000004,-4.885619999999999,massage,9,4.555555555555555,1.2222222222222223,5.567901234567901
133,17,36.508976000000004,-4.885619999999999,tours,11,4.318181818181818,2.090909090909091,9.02892561983471
134,17,36.508976000000004,-4.885619999999999,nightlife,20,4.775,6.4,30.560000000000002
135,17,36.508976000000004,-4.885619999999999,zoos,2,4.0,9.0,36.0
136,17,36.508976000000004,-4.885619999999999,wineries,4,4.625,3.5,16.1875
137,18,32.079007399999995,-81.0921335,beaches,14,3.9642857142857144,22.428571428571427,88.91326530612244
138,18,32.079007399999995,-81.0921335,hanggliding,1,5.0,6.0,30.0
139,18,32.079007399999995,-81.0921335,horsebackriding,9,4.0,9.555555555555555,38.22222222222222
140,18,32.079007399999995,-81.0921335,hiking,13,4.153846153846154,28.615384615384617,118.8639053254438
141,18,32.079007399999995,-81.0921335,paddleboarding,10,4.65,23.4,108.81
142,18,32.079007399999995,-81.0921335,parasailing,3,4.5,39.666666666666664,178.5
143,18,32.079007399999995,-81.0921335,sailing,5,5.0,7.0,35.0
144,18,32.079007399999995,-81.0921335,ziplining,20,5.0,9.5,47.5
145,18,32.079007399999995,-81.0921335,spas,20,4.6,29.2,134.32
146,18,32.079007399999995,-81.0921335,massage,20,4.825,19.6,94.57000000000001
147,18,32.079007399999995,-81.0921335,tours,20,5.0,11.35,56.75
148,18,32.079007399999995,-81.0921335,nightlife,20,4.925,32.15,158.33874999999998
149,18,32.079007399999995,-81.0921335,zoos,2,3.0,2.0,6.0
150,18,32.079007399999995,-81.0921335,wineries,7,4.285714285714286,40.285714285714285,172.6530612244898
151,19,-16.484598300000002,145.4636294,beaches,3,4.5,3.6666666666666665,16.5
152,19,-16.484598300000002,145.4636294,horsebackriding,1,5.0,3.0,15.0
153,19,-16.484598300000002,145.4636294,hiking,3,4.833333333333333,2.6666666666666665,12.888888888888888
154,19,-16.484598300000002,145.4636294,snorkeling,1,5.0,7.0,35.0
155,19,-16.484598300000002,145.4636294,ziplining,20,4.825,6.5,31.3625
156,19,-16.484598300000002,145.4636294,spas,2,4.0,3.5,14.0
157,19,-16.484598300000002,145.4636294,massage,1,2.0,2.0,4.0
158,19,-16.484598300000002,145.4636294,tours,10,4.35,3.2,13.92
159,19,-16.484598300000002,145.4636294,nightlife,19,3.8421052631578947,9.052631578947368,34.78116343490304
160,19,-16.484598300000002,145.4636294,zoos,4,4.75,9.5,45.125
161,19,-16.484598300000002,145.4636294,wineries,1,3.5,3.0,10.5
162,21,-19.1421421,146.83354856403196,snorkeling,1,5.0,1.0,5.0
163,21,-19.1421421,146.83354856403196,ziplining,20,4.8,4.15,19.92
164,21,-19.1421421,146.83354856403196,massage,1,4.0,1.0,4.0
165,21,-19.1421421,146.83354856403196,tours,1,5.0,1.0,5.0
166,21,-19.1421421,146.83354856403196,nightlife,20,3.85,3.2,12.32
167,21,-19.1421421,146.83354856403196,zoos,1,3.0,3.0,9.0
168,21,-19.1421421,146.83354856403196,casinos,1,4.0,3.0,12.0
169,22,-33.934444,18.869167,ziplining,2,4.5,2.0,9.0
170,23,-28.648333299999997,153.61777780000003,beaches,6,4.083333333333333,2.1666666666666665,8.847222222222221
171,23,-28.648333299999997,153.61777780000003,hiking,1,5.0,6.0,30.0
172,23,-28.648333299999997,153.61777780000003,ziplining,20,4.95,4.4,21.78
173,23,-28.648333299999997,153.61777780000003,spas,1,4.0,1.0,4.0
174,23,-28.648333299999997,153.61777780000003,massage,4,3.5,1.0,3.5
175,23,-28.648333299999997,153.61777780000003,tours,2,5.0,1.0,5.0
176,23,-28.648333299999997,153.61777780000003,nightlife,20,4.25,6.7,28.475
177,24,-45.0321923,168.66099999999997,hanggliding,1,4.5,3.0,13.5
178,24,-45.0321923,168.66099999999997,horsebackriding,4,4.5,1.25,5.625
179,24,-45.0321923,168.66099999999997,hiking,6,4.5,2.6666666666666665,12.0
180,24,-45.0321923,168.66099999999997,ziplining,20,4.95,10.25,50.737500000000004
181,24,-45.0321923,168.66099999999997,spas,2,4.5,2.5,11.25
182,24,-45.0321923,168.66099999999997,hotsprings,1,4.5,20.0,90.0
183,24,-45.0321923,168.66099999999997,massage,2,4.75,3.5,16.625
184,24,-45.0321923,168.66099999999997,tours,20,4.8,4.45,21.36
185,24,-45.0321923,168.66099999999997,skiing,2,4.25,3.5,14.875
186,24,-45.0321923,168.66099999999997,nightlife,20,4.7,22.7,106.69
187,24,-45.0321923,168.66099999999997,wineries,18,4.472222222222222,5.0,22.36111111111111
188,25,33.77217945,-116.49529769683984,horsebackriding,14,4.464285714285714,61.42857142857143,274.234693877551
189,25,33.77217945,-116.49529769683984,hiking,20,4.725,28.4,134.18999999999997
190,25,33.77217945,-116.49529769683984,hot_air_balloons,3,3.5,131.0,458.5
191,25,33.77217945,-116.49529769683984,paddleboarding,2,4.75,121.5,577.125
192,25,33.77217945,-116.49529769683984,ziplining,20,5.0,8.9,44.5
193,25,33.77217945,-116.49529769683984,spas,20,4.925,51.75,254.86874999999998
194,25,33.77217945,-116.49529769683984,hotsprings,1,3.0,2.0,6.0
195,25,33.77217945,-116.49529769683984,massage,20,5.0,13.15,65.75
196,25,33.77217945,-116.49529769683984,tours,20,5.0,25.5,127.5
197,25,33.77217945,-116.49529769683984,nightlife,20,4.8,153.8,738.24
198,25,33.77217945,-116.49529769683984,zoos,5,3.9,286.0,1115.3999999999999
199,25,33.77217945,-116.49529769683984,wineries,10,4.9,29.7,145.53
200,25,33.77217945,-116.49529769683984,casinos,13,2.6153846153846154,322.84615384615387,844.3668639053255
201,28,45.437190799999996,12.3345898,beaches,3,4.0,5.0,20.0
202,28,45.437190799999996,12.3345898,ziplining,20,5.0,7.7,38.5
203,28,45.437190799999996,12.3345898,spas,5,3.8,6.8,25.84
204,28,45.437190799999996,12.3345898,massage,4,2.75,1.0,2.75
205,28,45.437190799999996,12.3345898,tours,20,4.85,5.3,25.705
206,28,45.437190799999996,12.3345898,nightlife,20,5.0,10.65,53.25
207,28,45.437190799999996,12.3345898,zoos,1,3.0,1.0,3.0
208,28,45.437190799999996,12.3345898,wineries,5,4.5,8.0,36.0
209,28,45.437190799999996,12.3345898,casinos,1,2.5,9.0,22.5
210,31,-28.002373100000003,153.4145987,beaches,17,4.176470588235294,2.6470588235294117,11.055363321799309
211,31,-28.002373100000003,153.4145987,hiking,3,4.5,1.6666666666666667,7.5
212,31,-28.002373100000003,153.4145987,hot_air_balloons,1,5.0,1.0,5.0
213,31,-28.002373100000003,153.4145987,ziplining,20,4.925,8.55,42.10875
214,31,-28.002373100000003,153.4145987,spas,5,3.8,2.6,9.879999999999999
215,31,-28.002373100000003,153.4145987,massage,16,4.6875,1.3125,6.15234375
216,31,-28.002373100000003,153.4145987,tours,8,3.9375,2.0,7.875
217,31,-28.002373100000003,153.4145987,nightlife,20,4.65,7.3,33.945
218,31,-28.002373100000003,153.4145987,zoos,3,3.1666666666666665,10.666666666666666,33.77777777777777
219,31,-28.002373100000003,153.4145987,wineries,6,3.25,2.8333333333333335,9.208333333333334
220,31,-28.002373100000003,153.4145987,casinos,5,3.8,2.4,9.12
221,32,44.4643768,-72.6856197,beaches,3,4.666666666666667,3.0,14.0
222,32,44.4643768,-72.6856197,horsebackriding,8,4.75,6.375,30.28125
223,32,44.4643768,-72.6856197,hiking,19,4.394736842105263,7.2105263157894735,31.688365650969526
224,32,44.4643768,-72.6856197,hot_air_balloons,1,5.0,11.0,55.0
225,32,44.4643768,-72.6856197,paddleboarding,2,4.0,8.5,34.0
226,32,44.4643768,-72.6856197,ziplining,20,5.0,14.0,70.0
227,32,44.4643768,-72.6856197,spas,12,4.083333333333333,21.416666666666668,87.45138888888889
228,32,44.4643768,-72.6856197,massage,20,4.45,13.2,58.74
229,32,44.4643768,-72.6856197,tours,20,4.85,15.85,76.87249999999999
230,32,44.4643768,-72.6856197,nightlife,20,4.675,61.25,286.34375
231,32,44.4643768,-72.6856197,sledding,3,4.833333333333333,26.0,125.66666666666666
232,32,44.4643768,-72.6856197,wineries,6,4.0,21.5,86.0
233,32,44.4643768,-72.6856197,casinos,1,5.0,4.0,20.0
234,34,37.9374939,-107.812285,horsebackriding,5,4.4,8.2,36.08
235,34,37.9374939,-107.812285,hiking,15,4.866666666666666,3.466666666666667,16.87111111111111
236,34,37.9374939,-107.812285,paddleboarding,4,4.875,8.75,42.65625
237,34,37.9374939,-107.812285,ziplining,20,5.0,15.3,76.5
238,34,37.9374939,-107.812285,spas,9,3.611111111111111,25.22222222222222,91.08024691358024
239,34,37.9374939,-107.812285,hotsprings,1,4.0,116.0,464.0
240,34,37.9374939,-107.812285,massage,13,4.576923076923077,23.384615384615383,107.02958579881656
241,34,37.9374939,-107.812285,tours,20,4.775,31.45,150.17375
242,34,37.9374939,-107.812285,nightlife,20,4.525,77.15,349.10375000000005
243,34,37.9374939,-107.812285,wineries,1,5.0,3.0,15.0
244,35,49.8879177,-119.495902,beaches,3,4.0,2.3333333333333335,9.333333333333334
245,35,49.8879177,-119.495902,horsebackriding,1,4.5,2.0,9.0
246,35,49.8879177,-119.495902,paddleboarding,1,5.0,1.0,5.0
247,35,49.8879177,-119.495902,sailing,1,4.0,1.0,4.0
248,35,49.8879177,-119.495902,ziplining,20,4.925,14.2,69.93499999999999
249,35,49.8879177,-119.495902,spas,16,3.6875,4.5,16.59375
250,35,49.8879177,-119.495902,massage,20,3.775,2.6,9.815
251,35,49.8879177,-119.495902,tours,20,4.95,3.35,16.5825
252,35,49.8879177,-119.495902,nightlife,20,4.4,22.75,100.10000000000001
253,35,49.8879177,-119.495902,zoos,1,4.5,55.0,247.5
254,35,49.8879177,-119.495902,wineries,20,4.675,8.65,40.43875
255,35,49.8879177,-119.495902,casinos,3,2.5,3.0,7.5
256,36,43.10656029999999,-79.06390390000001,beaches,11,3.6818181818181817,11.272727272727273,41.50413223140496
257,36,43.10656029999999,-79.06390390000001,horsebackriding,8,3.625,6.625,24.015625
258,36,43.10656029999999,-79.06390390000001,hiking,20,4.525,20.05,90.72625000000001
259,36,43.10656029999999,-79.06390390000001,paddleboarding,1,4.5,22.0,99.0
260,36,43.10656029999999,-79.06390390000001,ziplining,20,5.0,8.2,41.0
261,36,43.10656029999999,-79.06390390000001,spas,20,4.775,12.15,58.01625000000001
262,36,43.10656029999999,-79.06390390000001,massage,20,4.75,17.0,80.75
263,36,43.10656029999999,-79.06390390000001,tours,20,4.925,14.35,70.67375
264,36,43.10656029999999,-79.06390390000001,nightlife,20,5.0,15.5,77.5
265,36,43.10656029999999,-79.06390390000001,zoos,6,4.083333333333333,85.33333333333333,348.4444444444444
266,36,43.10656029999999,-79.06390390000001,wineries,20,4.65,33.4,155.31
267,36,43.10656029999999,-79.06390390000001,casinos,7,2.7857142857142856,81.28571428571429,226.4387755102041
268,37,30.2711224,-87.68938259999999,beaches,20,4.725,13.4,63.315
269,37,30.2711224,-87.68938259999999,hanggliding,1,5.0,2.0,10.0
270,37,30.2711224,-87.68938259999999,horsebackriding,5,4.1,5.8,23.779999999999998
271,37,30.2711224,-87.68938259999999,hiking,11,4.590909090909091,11.090909090909092,50.91735537190083
272,37,30.2711224,-87.68938259999999,paddleboarding,15,4.633333333333334,10.4,48.186666666666675
273,37,30.2711224,-87.68938259999999,parasailing,6,4.083333333333333,24.166666666666668,98.68055555555556
274,37,30.2711224,-87.68938259999999,sailing,3,4.833333333333333,20.666666666666668,99.88888888888889
275,37,30.2711224,-87.68938259999999,snorkeling,1,4.0,59.0,236.0
276,37,30.2711224,-87.68938259999999,ziplining,20,5.0,18.25,91.25
277,37,30.2711224,-87.68938259999999,spas,20,4.225,15.45,65.27624999999999
278,37,30.2711224,-87.68938259999999,massage,20,4.925,15.1,74.36749999999999
279,37,30.2711224,-87.68938259999999,tours,20,4.85,22.45,108.8825
280,37,30.2711224,-87.68938259999999,nightlife,20,4.675,43.8,204.765
281,37,30.2711224,-87.68938259999999,zoos,4,3.5,87.25,305.375
282,37,30.2711224,-87.68938259999999,wineries,2,3.75,3.5,13.125
283,37,30.2711224,-87.68938259999999,casinos,1,4.0,4.0,16.0
284,38,15.2214956,145.73848569999998,beaches,3,2.0,1.0,2.0
285,38,15.2214956,145.73848569999998,ziplining,20,4.725,11.15,52.683749999999996
286,38,15.2214956,145.73848569999998,spas,3,3.3333333333333335,4.333333333333333,14.444444444444445
287,38,15.2214956,145.73848569999998,massage,5,4.4,4.2,18.480000000000004
288,38,15.2214956,145.73848569999998,tours,2,5.0,1.5,7.5
289,38,15.2214956,145.73848569999998,nightlife,16,3.78125,7.4375,28.123046875
290,38,15.2214956,145.73848569999998,casinos,1,3.0,1.0,3.0
291,39,43.4832523,-1.5592776000000002,beaches,20,4.75,5.05,23.9875
292,39,43.4832523,-1.5592776000000002,horsebackriding,2,4.5,1.0,4.5
293,39,43.4832523,-1.5592776000000002,hiking,2,5.0,1.0,5.0
294,39,43.4832523,-1.5592776000000002,paddleboarding,1,5.0,1.0,5.0
295,39,43.4832523,-1.5592776000000002,ziplining,20,5.0,10.3,51.5
296,39,43.4832523,-1.5592776000000002,spas,2,4.5,3.5,15.75
297,39,43.4832523,-1.5592776000000002,massage,9,4.555555555555555,2.0,9.11111111111111
298,39,43.4832523,-1.5592776000000002,tours,20,4.95,5.45,26.977500000000003
299,39,43.4832523,-1.5592776000000002,nightlife,20,4.775,9.1,43.4525
300,39,43.4832523,-1.5592776000000002,zoos,3,3.5,3.0,10.5
301,39,43.4832523,-1.5592776000000002,wineries,4,4.75,8.0,38.0
302,39,43.4832523,-1.5592776000000002,casinos,4,4.125,2.75,11.34375
303,40,-33.953177600000004,115.07693689999999,beaches,7,4.642857142857143,1.4285714285714286,6.632653061224491
304,40,-33.953177600000004,115.07693689999999,ziplining,20,4.675,8.55,39.971250000000005
305,40,-33.953177600000004,115.07693689999999,massage,1,5.0,1.0,5.0
306,40,-33.953177600000004,115.07693689999999,tours,4,4.625,4.75,21.96875
307,40,-33.953177600000004,115.07693689999999,nightlife,20,3.95,8.7,34.365
308,40,-33.953177600000004,115.07693689999999,zoos,1,5.0,1.0,5.0
309,40,-33.953177600000004,115.07693689999999,wineries,20,4.7,5.4,25.380000000000003
310,42,46.603353999999996,1.8883334999999999,beaches,1,4.0,1.0,4.0
311,42,46.603353999999996,1.8883334999999999,ziplining,20,4.65,4.05,18.8325
312,42,46.603353999999996,1.8883334999999999,nightlife,18,4.444444444444445,2.4444444444444446,10.8641975308642
313,42,46.603353999999996,1.8883334999999999,wineries,1,3.0,1.0,3.0
314,43,13.1500331,-59.52503050000001,ziplining,5,3.8,10.2,38.76
315,43,13.1500331,-59.52503050000001,nightlife,2,3.75,4.0,15.0
316,44,20.169626800000003,-87.44979005748026,beaches,11,4.363636363636363,19.09090909090909,83.30578512396693
317,44,20.169626800000003,-87.44979005748026,hiking,10,4.55,9.2,41.85999999999999
318,44,20.169626800000003,-87.44979005748026,paddleboarding,5,4.8,2.0,9.6
319,44,20.169626800000003,-87.44979005748026,sailing,5,4.6,20.2,92.91999999999999
320,44,20.169626800000003,-87.44979005748026,snorkeling,20,4.775,26.95,128.68625
321,44,20.169626800000003,-87.44979005748026,ziplining,20,5.0,10.25,51.25
322,44,20.169626800000003,-87.44979005748026,spas,18,4.305555555555555,13.277777777777779,57.16820987654321
323,44,20.169626800000003,-87.44979005748026,massage,10,4.15,15.8,65.57000000000001
324,44,20.169626800000003,-87.44979005748026,tours,20,5.0,29.1,145.5
325,44,20.169626800000003,-87.44979005748026,nightlife,20,4.775,37.15,177.39125
326,44,20.169626800000003,-87.44979005748026,zoos,2,3.75,26.5,99.375
327,45,51.53882410000001,0.7128137,beaches,1,4.0,12.0,48.0
328,45,51.53882410000001,0.7128137,horsebackriding,12,4.083333333333333,1.25,5.104166666666666
329,45,51.53882410000001,0.7128137,sailing,1,2.5,2.0,5.0
330,45,51.53882410000001,0.7128137,ziplining,20,5.0,7.0,35.0
331,45,51.53882410000001,0.7128137,spas,9,4.166666666666667,1.4444444444444444,6.018518518518519
332,45,51.53882410000001,0.7128137,massage,19,4.552631578947368,1.2105263157894737,5.511080332409972
333,45,51.53882410000001,0.7128137,tours,12,3.9166666666666665,5.25,20.5625
334,45,51.53882410000001,0.7128137,nightlife,20,4.875,5.2,25.35
335,45,51.53882410000001,0.7128137,zoos,9,4.277777777777778,7.444444444444445,31.84567901234568
336,45,51.53882410000001,0.7128137,wineries,1,5.0,1.0,5.0
337,46,60.39430550000001,5.3259192,hiking,3,4.666666666666667,6.0,28.0
338,46,60.39430550000001,5.3259192,ziplining,20,4.95,11.95,59.152499999999996
339,46,60.39430550000001,5.3259192,spas,1,3.0,1.0,3.0
340,46,60.39430550000001,5.3259192,massage,1,5.0,1.0,5.0
341,46,60.39430550000001,5.3259192,tours,4,4.375,23.75,103.90625
342,46,60.39430550000001,5.3259192,nightlife,20,4.7,20.6,96.82000000000001
343,46,60.39430550000001,5.3259192,zoos,1,1.0,1.0,1.0
344,48,-34.61341495,138.9385455169364,hiking,4,4.125,5.0,20.625
345,48,-34.61341495,138.9385455169364,hot_air_balloons,1,5.0,1.0,5.0
